nama_aplikasi,app_id,nama_pengguna,rating,judul_review,konten_review,label,alasan,review_id,jumlah_like
Gemini,6473753684,Weinerlu,2,Credit Usage Limitation,"It is a great tool, but there are two things that I don’t like. First, the credit usage limitation affects your productivity and makes you waste time. Having to wait six hours to be able to continue using a tool that you are paying monthly for makes no sense. Second, if you open a new chat it doesn’t have any stored information, so you basically need to start inputing info from scratch again and it will still be lost. It has no continuity option. Too many limitations when time is so precious and there are so many AI tool options.",negatif,Rating rendah dengan pujian → sarkasme,,
Gemini,6473753684,gazi9090,2,Paid version is worse then free,No actual added benefit. It takes forever to learn and adapt to your style of content and msg. Needs to keep reminding it to elevate the responses. This is generic high school level response rather than thoughtful to the level required.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,Sad Face 🫥,2,So close..,"I like the advanced things Claude can do. But I can’t sweep the issues under the rug. Claude continuously fails the simple things with its refusal to search for accurate information and use other tools. It relies on inaccurate training data far too much. Of course, I’m dreaming of a world where we don’t need to micro manage AI with prompts to get accurate information. I know we aren’t there yet. The marketing departments of every one of these platforms should be ashamed of themselves.",negatif,Bug/keluhan teknis,,
Gemini,6473753684,Relaxin'Joe,2,"app hard for disabilities, persistent usage warning blocks views","This is purely about the app. I have trouble seeing stuff on iOS 26 without turning on outlines, but when I turn on outlines The text of the Claude app does not remain within proper margins. 

Second. The reminder that I’m at 75% usage cannot be made to go away. It takes up half of the window in which I’m trying to write my prompt. Apple’s keyboard being so huge and annoying makes it so I can only see two lines of text at a time as long as the usage message is there. I will click through that doesn’t make it go away. If I want to edit down my prompt, it’s close to impossible. Especially with Apple’s sucky keyboard.",negatif,Bug/keluhan teknis,,
Gemini,6473753684,billopop,2,Frustrated with Claude’s customer service,"I decided to purchase the Pro plan through my iPhone and later wanted to install Claude on my Mac as well. The issue is that Claude does not clearly display the email address tied to your profile, so I had no way to confirm which account/email was connected to the subscription.

I’m fairly certain I was using the same email address I signed up with, yet the Mac app continued prompting me to use the free version instead of recognizing my Pro subscription.

The support experience made things even worse. I was directed to AI-based support that felt rude, unhelpful, and unable to resolve such a basic account issue. I spent a significant amount of time trying to figure this out with no human interaction or real assistance, which was incredibly frustrating.",negatif,Kritik/emosi negatif,,
Gemini,6473753684,Rizozi,2,Usage limits are far to low,Can’t even finish setting up a basic network as a Pro paying customer without getting a half of the work day wait on a usage limit. LAME,negatif,Kritik/emosi negatif,,
Gemini,6473753684,Olishim,2,Bad,I was kicked out the app for a reason I didn’t do.,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,Charlie in NEK Vt,2,Weird mix: great research tool hobbled to demo-ware,"Claude looked like it was going to be great for me-less sycophantic and sloppy than Gemini, more honest. Really good reasoning. Then I ran into the context and session limits and about tore my hair out. Claude session limits mean it just dies, and when you come back it’s forgotten everything you didn’t save in a “briefing doc” and then reload.  Worse, it is highly fallible in what it remembers to save. I haven’t given up but I’m close.",negatif,Rating rendah dengan pujian → sarkasme,,
Gemini,6473753684,Wookiemiester,2,Limits are too strict making it barely usable,Basically I try and research a car and hit a five hour limit lol it’s ridiculous and I’m moving on. They clearly can’t keep up with demand and won’t be able to for years.,negatif,Kritik/emosi negatif,,
Gemini,6473753684,JAM_JPG,2,"Terrible Support, Great Product","Better than ChatGPT, but good luck if you have a customer service issue. I’ve been stuck in a loop with a bot despite multiple attempts to reach someone about a billing issue.",negatif,Bug/keluhan teknis,,
Gemini,6473753684,Smurfml,2,Delusione,"È scarso, riesce a fare ben poco. Ogni tanto mi semina un idiota. Non capisco se ci è o ci fa. E per fortuna ho la versione a pagamento, non riesco ad immaginare quella free!",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,Browniez1106,2,Cancelled Pro,I tried creating a dashboard and the app couldn’t deliver what I needed. It was such a hassle for a simple request. Not worth paying a subscription for.,negatif,Kritik/emosi negatif,,
Gemini,6473753684,Wingus Dingus V,2,Age suspension is BS,"It was the smartest AI so far, but I ended up getting banned from Claude because I was 15. I don’t understand how only 18+ can use it, as I barely used it for 3 days and in those 3> days I talked about my Zombie apocalypse plan.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,Cart.M,2,"Great AI, bad people","The team was absolutely horrible, they didn’t give me any chances to get my account back after losing it and they didn’t even let me have a new one, the Ai was great, best ive seen, but the people who made it? Bad.",negatif,Kritik/emosi negatif,,
Gemini,6473753684,orang_chill,3,Asking for a phone,"I logged in with a new device, got logged out and was asked to provide my phone number. WTF?",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,isa_raden,3,Model is excellent but the app is poor,Please fix/return copy function from apps - it stripped all markdown format (which was not in the old version),netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,susanto,3,Great App but still lacking,"Please make color high
Iight for codes in the main interface. I think most people would gladly switch from openai to claude once you have that feature. Its the only thing that we are still sticking to openai.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,nugrohomagfi,3,Unfinished response,"Please solve your mobile app problem, Anthropic",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,Peter gluk,3,Рей,"Is it really so difficult to cache at least the last few conversations so that they are available offline? No, a weak network that's all, get rest.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,"Waldo’s in Rehoboth, DE",3,"Not reliable, burns tokens nonsensical",Designed to burn tokens  & doesn’t validate/ verify its results - double check whatever it tells you!!!,netral,"Netral (pertanyaan, spam, tanpa muatan)",,
Gemini,6473753684,22 expensove,3,Claude forgets more than it remember,"I’ve spent three hours searching for a very crucial file that I identified is crucial when I first sent it to Claude and have referred to it many times since and now all of a sudden Clock can’t find it so I’ve spent three hours trying to find that original document that’s on top of a two day search that Gemini Gemini I did to identify a whole bunch of documents that are very pertinent and then shifting that back into called AI to figure all that out and two weeks later, we’re still not finding the documents that we need to support that, I’m telling you you know if you use Claude and I do and despite this I continue to use it and frankly it’s the best thing that I found but if you use it, you gotta know you need your own meticulous recordkeeping process so that a week later, two weeks later four weeks later you don’t ask Claude remember something you sent it",positif,Pujian/kepuasan,,
Gemini,6473753684,CeezL,3,"Great app, but these usage limits are too much.","New user and still learning Claude. I upgraded to their Pro tier, but I find myself still hitting usage limit blocks. It’s driving me crazy, I may have to consider another model.",netral,"Netral (pertanyaan, spam, tanpa muatan)",,
